Name	Description	ALL_1	ALL_2	ALL_3	ALL_4	ALL_5	ALL_6	ALL_7	ALL_8	ALL_9	ALL_10	ALL_11	ALL_12	ALL_13	ALL_14	ALL_15	ALL_16	ALL_17	ALL_18	ALL_19	ALL_20	MLL__1	MLL__2	MLL__3	MLL__4	MLL__5	MLL__6	MLL__7	MLL__8	MLL_9	MLL_10	MLL_11	MLL_12	MLL_13	MLL_14	MLL_15	MLL_16	MLL_17	AML_1	AML_2	AML_4	AML_5	AML_6	AML_7	AML_8	AML_10	AML_11	AML_12	AML_14	AML_15	AML_16	AML_17	AML_18	AML_19	AML_20	AML_21	AML_22	AML_23
AFFX-HSAC07/X00351_M_at	AFFX-HSAC07/X00351_M_at (endogenous control)	2.575264081	2.250860787	2.538600826	2.448908211	2.460202743	2.491220741	2.530970179	2.405557278	2.62489232	2.298283821	2.284430823	2.523148293	2.450429843	2.272796886	2.479923816	2.325223647	2.369106376	2.583359507	2.358399621	2.443055568	2.558831505	2.803239592	2.41385254	2.672128987	2.58809904	2.805682276	2.61229552	2.726166676	2.342430815	2.123260342	3.102207397	2.345071522	2.32315527	1.521426065	2.432168264	2.390443842	2.110279648	2.626520071	2.984186878	2.758352242	3.054457904	2.713219142	2.538160516	-0.574656281	2.36277218	2.568754577	2.415440238	2.800270215	2.732809704	2.52898046	2.414445822	2.725468274	2.293538624	2.462533406	2.676755375	2.499315632	2.483160447
AFFX-HSAC07/X00351_3_at	AFFX-HSAC07/X00351_3_at (endogenous control)	2.575264081	2.250860787	3.055305686	2.448908211	2.460202743	2.491220741	2.530970179	2.405557278	2.62489232	2.298283821	2.284430823	2.606891783	2.450429843	2.272796886	2.479923816	2.325223647	2.369106376	2.583359507	2.358399621	2.443055568	2.558831505	2.803239592	2.41385254	2.672128987	2.58809904	2.805682276	2.61229552	2.726166676	3.176386854	2.123260342	3.102207397	2.345071522	2.32315527	2.559112687	2.432168264	2.390443842	2.110279648	2.626520071	2.984186878	2.758352242	3.054457904	2.713219142	2.538160516	2.675886911	2.36277218	2.568754577	2.415440238	2.800270215	2.732809704	2.52898046	2.414445822	2.725468274	2.293538624	2.462533406	2.676755375	2.499315632	2.483160447
AFFX-HUMTFRR/M11507_5_at	AFFX-HUMTFRR/M11507_5_at (endogenous control)	-0.063841021	-0.511447584	0.151060539	-0.817575391	-0.081224413	-0.407318955	-0.720452747	-0.107139167	-0.944018262	-0.669771279	-0.537282694	-0.44778347	-0.00639684	-0.580242211	-0.863248129	-0.905110107	0.117330129	-0.738416137	-0.543940744	-0.006941713	-0.265612042	0.043439606	0.041066737	-0.0560516	-0.564733035	-0.172626459	-0.007027789	-0.346405614	-0.811558149	-0.394314906	-0.140850748	-0.035976793	-0.302979905	-0.817588318	0.649161883	0.169966121	0.095331193	1.416837053	1.215934733	0.244485185	0.570848681	1.141844509	0.507984715	-0.528081837	0.209518193	0.050355043	0.822760344	0.617385708	0.346823559	0.575934227	1.313928867	0.952156562	0.658506054	0.455647403	-0.675383234	1.356550731	0.742990853
AFFX-HUMTFRR/M11507_M_at	AFFX-HUMTFRR/M11507_M_at (endogenous control)	-0.208132538	-1.005580911	0.050602415	-0.843015226	-0.781832841	-0.9870318	-0.585219265	0.0733836	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.798455246	-1.023973506	-0.863248129	-0.905110107	-0.142423632	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.632065747	-1.01553925	-0.971348069	-0.888480647	-0.490693385	-1.041748748	-0.800087741	1.180760245	0.410837065	-0.858347886	-0.324602999	0.870970165	-0.34005012	-0.821108085	-1.056856783	-0.956245827	1.140792427	-0.537737817	-0.253717299	-0.008206439	1.132512557	0.584594532	0.474253246	-0.201591966	-0.841055646	1.215614113	0.704185375
AFFX-HUMTFRR/M11507_3_at	AFFX-HUMTFRR/M11507_3_at (endogenous control)	0.31195284	0.26017944	0.40375074	-0.843015226	0.271579358	-0.142300956	0.147786972	1.329441509	-0.352220199	0.364096375	0.014624097	-0.63426091	0.2552149	-0.93318587	-0.387179632	-0.905110107	0.787608428	-0.873874339	0.356094133	0.253570495	-0.707043837	-0.060882331	-0.040890354	-0.275895046	-0.8335883	-0.811116199	-0.176490005	-0.32044963	-0.569944341	-0.850908876	0.240448875	-0.576729384	0.348613658	-0.229025219	0.8606834	0.403124758	0.563261683	2.048806041	1.660983387	0.955663538	0.960288697	1.988200626	0.84041144	-0.701247393	0.546470546	0.61612435	2.092491511	0.700364035	0.967224836	0.999956578	1.860081556	1.469014498	1.437130149	0.45649707	-0.48975959	1.907059706	1.652122207
AFFX-M27830_5_at	AFFX-M27830_5_at (endogenous control)	2.005365587	-0.265298945	3.055305686	-0.843015226	-0.528750877	-0.213843707	-0.966971251	-0.842030437	-0.944018262	-0.421404048	-0.450620701	-0.728806259	0.100125032	-0.992280017	-0.863248129	-0.905110107	-0.142423632	-0.721867833	-0.950630137	-0.521947767	1.330032463	0.660439509	-0.294689203	-0.886900476	-0.8335883	2.659477944	0.158946248	-0.083956426	-0.811558149	-0.575353913	2.755160594	0.055453094	-0.971348069	-0.888480647	1.317868407	-0.050628002	-0.305733296	-0.447998534	-0.044959344	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-0.498582348	-0.148370624	-0.994496532	-0.868394122	0.545338932	1.010975258	0.078629026	-0.415900654	-1.035429283	-0.363804008	-0.841055646	-0.251402275	0.065148612
AFFX-M27830_M_at	AFFX-M27830_M_at (endogenous control)	1.873583925	1.138657115	2.723867588	0.923384771	0.631958288	-0.475291839	0.628932316	0.928020454	1.085386355	0.538507538	0.653026201	0.988546961	0.699788798	0.87382768	0.106714172	0.460024198	0.73117692	1.223347308	0.715184243	0.88987051	1.739431104	2.263588935	0.947126597	1.092878087	1.498787386	2.805682276	1.33064788	1.473470927	1.756092285	1.092425667	3.003057197	1.265977875	1.14685355	1.010484095	2.069917726	0.944846763	0.016658474	0.592502469	0.997552574	0.306870698	1.426876755	1.186541058	1.178292381	0.618565351	0.522982128	1.419835634	0.323408799	1.541113198	1.547609706	1.42255921	0.180041319	-0.629751721	0.426602399	1.387888732	0.234566647	1.168371554	1.095473325
AFFX-M27830_3_at	AFFX-M27830_3_at (endogenous control)	-0.966654289	-0.541862823	0.629590442	0.118001852	0.040195734	0.650726854	0.471383701	0.767707938	0.504058106	0.323515945	0.083705349	0.021882405	-0.99727367	0.689861469	-0.863248129	0.271426144	0.208966401	0.457503429	0.65709901	0.830134944	-0.933654547	0.659572684	0.240025052	0.703558592	0.818881826	0.825863943	-0.946953138	0.414173361	0.494423856	0.19011389	0.744648926	1.011697158	0.652436533	0.973386974	-0.305366279	0.754464013	-0.077012215	1.292192682	1.081237022	1.056596814	1.164490662	0.89047066	1.010930236	0.429377765	0.93625061	0.530969978	0.717388608	0.962552104	0.221323097	0.750208309	0.487012058	-0.921081378	-0.863336219	1.166519341	1.072458944	1.196132343	0.932197887
AFFX-HSAC07/X00351_3_st	AFFX-HSAC07/X00351_3_st (endogenous control)	1.644965341	1.350518393	2.0120208	1.261754495	0.842371438	1.47158038	1.441030176	1.51798018	1.934460283	1.539864835	1.322627327	1.871431787	1.606132421	1.485684346	1.299966432	2.063455827	1.295947385	1.547267619	1.537255876	1.369410765	1.647379631	1.085637955	1.117096558	1.171621694	1.113227888	1.772463757	1.240613428	2.115363471	2.751733508	1.535608719	2.350624556	1.432882405	1.138099831	2.313599246	1.341099053	1.149005589	0.977886386	1.331192629	1.85122449	1.154357443	1.686560105	1.112241624	1.063663268	2.255444917	0.771845781	1.192237864	0.590458632	1.069126598	1.310156958	1.41326557	0.903485025	0.699507253	0.895231065	1.082971964	1.506446777	1.092123224	0.959887605
AFFX-HUMGAPDH/M33197_5_st	AFFX-HUMGAPDH/M33197_5_st (endogenous control)	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.024444655	-0.873874339	-0.995339833	0.029039959	-0.933654547	-0.885563384	-0.995235083	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.121479325	-1.01553925	-0.971348069	-0.888480647	-0.670440807	-1.041748748	-1.092759101	-0.104957847	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.121574091	-1.056856783	-0.956245827	-0.717605946	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-0.858309897	-0.911768906	-0.841055646	-0.984662221	-1.010273351
AFFX-HUMGAPDH/M33197_M_st	AFFX-HUMGAPDH/M33197_M_st (endogenous control)	-0.09216286	-1.005580911	0.084021844	-0.288813548	-0.492766029	0.070662137	-0.050490974	-0.482399665	-0.349195637	0.259343465	0.405409518	-0.584894015	-0.31502429	-0.065985623	-0.105331205	0.206032882	0.162936753	-0.048294071	0.190876676	0.128113076	0.105950301	-0.458340736	-0.333435898	-0.886900476	-0.386803395	-0.310473948	-0.946953138	0.029973351	-0.255201283	-0.037629823	0.071974564	-0.934610812	-0.66624945	-0.888480647	0.301070011	-0.929816142	-0.272183407	0.351168828	-0.533120581	-0.618569067	-0.647355373	-0.871908561	-0.006967694	-0.028318563	0.206425018	-0.295264643	0.365529867	0.307907687	-0.230614469	0.143655673	-0.052137695	-0.921081378	0.183199696	-0.302559833	0.434704756	-0.456002497	-0.119063747
AFFX-HUMGAPDH/M33197_3_st	AFFX-HUMGAPDH/M33197_3_st (endogenous control)	0.128795308	-0.457352653	0.005367108	0.303864335	-0.203358374	0.00299456	-0.080299985	0.091914802	0.324120691	0.272148425	0.232262509	0.436055231	-0.536667055	0.224095334	0.106714172	0.800043283	0.080883569	0.591916861	0.355238712	0.000712274	0.29474353	-0.309190386	0.201742877	-0.886900476	0.166841523	-0.111176095	-0.493135903	-0.09548674	0.486933094	0.061833901	0.091551651	-0.063699445	-0.154429461	0.906183538	-0.024617269	-0.18114961	-0.185549077	0.125381173	0.078189853	-0.451453093	-0.83662019	0.190579097	0.057540266	1.186738947	0.160454452	0.352324772	0.241075135	0.196004048	-0.236320399	0.282769512	-0.896893087	-0.518993326	0.326078187	-0.911768906	0.547188235	0.288565722	0.105774429
AFFX-HSAC07/X00351_5_st	AFFX-HSAC07/X00351_5_st (endogenous control)	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.012259957	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
AFFX-HSAC07/X00351_M_st	AFFX-HSAC07/X00351_M_st (endogenous control)	-0.647421583	-0.249307054	-0.820862479	-0.843015226	0.306202578	-0.700070144	-0.517371813	-0.013897649	-0.515225303	-1.020609349	-0.818820809	-0.910647646	-0.350786609	0.360044392	0.003910167	-0.783780789	-0.610866339	-0.504440313	-0.456536387	-0.076564548	0.2074568	-0.885563384	0.190392896	-0.886900476	-0.8335883	-0.859984288	0.209260662	-0.079395958	0.175073616	-1.095228112	-0.632065747	0.24000781	-0.547897054	-0.888480647	-0.968397797	-0.11962804	-0.167811543	-0.152185435	0.030835919	-0.243430185	-0.557052458	0.461126705	0.28883534	-0.768078891	-0.631508739	-0.956245827	-0.455643126	0.445829524	-0.886994652	-0.004782257	-0.896893087	0.071379751	-0.274534673	-0.047317778	0.126738787	-0.778648044	0.108489769
AFFX-YEL002c/WBP1_at	AFFX-YEL002c/WBP1_at (endogenous control)	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.939974913	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-0.900353174	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.809823947	-0.821108085	-1.056856783	-0.883761788	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
AFFX-YEL018w/_at	AFFX-YEL018w/_at (endogenous control)	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
AFFX-YEL024w/RIP1_at	AFFX-YEL024w/RIP1_at (endogenous control)	-0.108295125	-0.538755595	0.007951715	0.163538627	-0.796568684	-0.491727794	-0.558035	-0.183207949	-0.219980078	-0.424025081	-0.343594519	-0.300989361	-0.290585425	0.011020088	-0.251801734	-0.578699322	-0.201944779	-0.18724835	-0.640818185	-0.51868526	-0.687520512	-0.885563384	-1.001932033	-0.588676129	0.585021084	-0.698813482	-0.705991697	-0.0060197	0.613205062	-0.338086422	-0.689961172	-0.308243918	-0.971348069	0.117981422	0.175067619	-0.466816376	-1.092759101	-0.080462355	-0.295574032	-0.066009462	-0.595258373	0.145198043	-0.9226912	-0.821108085	-0.426121348	-0.495970877	-0.713171041	-0.137143465	-0.130066703	-0.525924965	0.329379347	-0.3041267	-0.360069163	0.00992884	-0.313709938	-0.080981421	-0.445987934
AFFX-YEL021w/URA3_at	AFFX-YEL021w/URA3_at (endogenous control)	-0.010783126	-0.084771249	-0.136474515	-0.25388907	-0.535501575	0.215342599	0.007196561	0.293514466	0.361348171	0.017329821	0.272731539	-0.046345177	0.547642432	0.189924317	0.362632618	0.119292564	0.42653241	-0.042238876	0.48253168	0.378186173	0.042334501	-0.249243959	0.300975084	0.399341445	0.241990866	0.278980362	0.482742505	0.004161798	0.422656444	0.212281074	0.458999763	0.502500778	0.467815158	-0.124309819	0.543573526	0.075787231	0.293951132	0.679526912	0.002387181	0.81185262	0.714292165	0.537157534	0.517126957	0.318846559	0.22878529	0.924187754	0.498013616	0.697055723	0.867885724	0.749066917	0.769564641	0.293264875	0.22194122	0.525017341	-0.260725065	0.364749647	0.486690387
31307_at	Hs.278 gnl|UG|Hs#S361 Human pre-T	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31308_at	Hs.280 gnl|UG|Hs#S363 Human pre-T	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.990264947	-0.797348531	-0.831700777	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.766165557	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31309_r_at	"Hs.121485 gnl|UG|Hs#S376131 Human breast cancer suppressor element Ishmael Upper CP1 mRNA, partial cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31310_at	Hs.121490 gnl|UG|Hs#S4774 H.sapiens alpha-1 strychnine binding subunit of inhibitory glycine receptor mRNA 	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-1.017257177	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-0.447649105	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-0.365050481	-1.092759101	-0.434659196	0.058256161	-0.319515806	-0.83662019	-0.871908561	-0.902534525	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-0.353078705	-0.418481191	-0.841055646	-0.604434166	-1.010273351
31311_at	"Hs.121492 gnl|UG|Hs#S4942 Human mRNA for T cell receptor, clone IGRA15 "	-0.966654289	0.015446349	-0.165058963	-0.843015226	0.016360624	-0.211629339	-0.966971251	0.250550971	-0.944018262	-0.23001372	-0.247711674	-0.451346909	0.413647043	-0.520720282	-0.509843566	-0.905110107	-0.189172795	-0.873874339	-0.247694917	-0.232927676	-0.339855942	-0.885563384	-0.902039738	-0.060353837	-0.606738376	-0.310473948	0.072712491	-0.253585278	-0.422838181	0.22742837	0.067001349	0.097448911	-0.11161344	-0.888480647	0.201300267	-0.023083749	-0.117407197	-0.978370136	-0.865556272	0.007430359	0.25998319	0.000834553	0.218396911	-0.821108085	0.207457655	0.50009567	0.063620307	0.378222832	0.492703243	0.311405227	0.597570645	-0.494771683	0.461657908	-0.015483083	0.067674292	0.526720854	0.046128505
31312_at	"Hs.121498 gnl|UG|Hs#S553521 Human delayed rectifier potassium channel protein mRNA, complete cds "	-0.966654289	-0.322418409	-0.820862479	-0.843015226	-0.603185732	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-0.82359661	-0.910647646	-0.99727367	-0.698676048	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-0.361430169	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.705714179	-0.935571674	-1.092759101	-0.545254342	-0.865556272	-0.858347886	-0.83662019	-0.69752539	-0.895945895	-0.42768065	-0.928417654	-0.56360284	-0.994496532	-0.695617226	-0.256658489	-0.598845054	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.882775659	-1.010273351
31313_at	"Hs.121502 gnl|UG|Hs#S5814 Human mRNA for N-acetylglucosaminyltransferase V, complete cds "	-0.966654289	-1.005580911	-0.820862479	-0.843015226	-0.970898126	-0.9870318	-0.966971251	-1.013582666	-0.944018262	-1.020609349	-1.024044009	-0.910647646	-0.99727367	-1.023973506	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	-1.025794932	-0.933654547	-0.885563384	-1.001932033	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.64577262	-0.487732664	-1.095228112	-0.797348531	-1.01553925	-0.971348069	-0.888480647	-0.968397797	-1.041748748	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.896893087	-0.921081378	-1.035429283	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31314_at	Hs.121507 gnl|UG|Hs#S1904 Human bone morphogenetic protein-3 (BMP-3) mRNA 	-0.734330257	-1.005580911	-0.820862479	-0.735657157	-0.437676436	-0.9870318	-0.966971251	-0.705415966	-0.944018262	-0.262017498	-0.6445012	-0.910647646	-0.99727367	0.024090703	-0.863248129	-0.905110107	-0.567841302	-0.873874339	-0.492589658	-0.37534255	-0.200972764	-0.374529026	-0.535417677	-0.886900476	-0.8335883	-0.859984288	-0.946953138	0.064238054	-0.123636651	-0.212928332	-0.797348531	-1.01553925	-0.604379705	-0.888480647	-0.624785798	-0.633067418	-1.092759101	-0.978370136	-0.865556272	-0.858347886	-0.83662019	-0.871908561	-0.9226912	-0.821108085	-1.056856783	-0.956245827	-0.994496532	-0.868394122	-0.886994652	-0.964054855	-0.20899853	-0.921081378	-0.548768984	-0.911768906	-0.841055646	-0.984662221	-1.010273351
31315_at	"Hs.121508 gnl|UG|Hs#S875689 Human immunoglobulin (mAb59) light chain V region mRNA, partial sequence "	-0.966654289	1.451312879	0.405285918	-0.843015226	-1.017257177	0.616597338	-0.966971251	0.183342001	-0.944018262	-1.020609349	-1.024044009	-0.910647646	1.759571289	0.378300985	-0.863248129	-0.905110107	-0.915002328	-0.873874339	-0.995339833	0.776518534	-0.933654547	-0.885563384	-0.393358904	-0.886900476	-0.8335883	-0.859984288	-0.946953138	-0.896040255	-0.811558149	-0.47959585	-0.797348531	-1.01553925	0.242715996	-0.888480647	-0.968397797	0.131709236	-1.092759101	1.334758532	-0.865556272	0.402896303	-0.83662019	-0.871908561	-0.220575321	-0.821108085	-1.056856783	-0.956245827	1.480134372	0.485776967	-0.516971456	-0.964054855	0.745798689	-0.921081378	0.151759247	1.309605137	-0.841055646	1.416225151	0.297990954
